Datetime,EEM,EEMA,EMXC,Nasdaq,Russel,Spx,VTHR
2022-12-06 13:32:00,38.97909927368164,64.69999694824219,49.04999923706055,10998.7080078125,1807.14404296875,3929.669921875,
2022-12-06 13:34:00,38.9900016784668,64.70999908447266,49.040000915527344,11006.638671875,1808.063232421875,3931.489990234375,
2022-12-06 13:36:00,39.0099983215332,,49.095001220703125,11009.126953125,1808.652587890625,3933.159912109375,
2022-12-06 13:38:00,39.011600494384766,64.75,49.09000015258789,11009.8037109375,1808.5980224609375,3933.02001953125,176.2465057373047
2022-12-06 13:40:00,39.040000915527344,64.77999877929688,49.12990188598633,11020.056640625,1809.6605224609375,3936.570068359375,
2022-12-06 13:42:00,39.04010009765625,,49.130001068115234,11021.3193359375,1809.9515380859375,3936.81005859375,
2022-12-06 13:44:00,39.04499816894531,64.83000183105469,49.149898529052734,11025.1376953125,1810.20458984375,3937.780029296875,
2022-12-06 13:46:00,39.04499816894531,,49.130001068115234,11023.3837890625,1810.2554931640625,3937.530029296875,176.5500030517578
2022-12-06 13:48:00,39.05500030517578,64.87000274658203,49.150001525878906,11026.4990234375,1810.280029296875,3938.39990234375,176.58999633789062
2022-12-06 13:50:00,39.04499816894531,,49.1515007019043,11025.3916015625,1809.9163818359375,3937.1201171875,176.39999389648438
2022-12-06 13:52:00,39.04499816894531,,49.125,11021.40234375,1809.3406982421875,3935.6201171875,176.40499877929688
2022-12-06 13:54:00,39.029998779296875,,49.119998931884766,11017.41015625,1808.57177734375,3933.5,
2022-12-06 13:56:00,39.02000045776367,,49.10499954223633,11012.1591796875,1808.1287841796875,3932.530029296875,
2022-12-06 13:58:00,39.029998779296875,,49.149898529052734,11016.712890625,1808.7293701171875,3934.800048828125,
2022-12-06 14:00:00,39.02000045776367,,49.119998931884766,11006.4951171875,1807.798095703125,3931.81005859375,
2022-12-06 14:02:00,39.005001068115234,64.76339721679688,49.11000061035156,11003.765625,1807.6048583984375,3931.3701171875,
2022-12-06 14:04:00,39.0099983215332,,49.099998474121094,11003.837890625,1807.6866455078125,3931.56005859375,
2022-12-06 14:06:00,38.994998931884766,64.72000122070312,49.06999969482422,10993.373046875,1806.6600341796875,3927.860107421875,
2022-12-06 14:08:00,39.01499938964844,,49.095001220703125,10999.0322265625,1806.9874267578125,3929.389892578125,176.11000061035156
2022-12-06 14:10:00,39.00080108642578,,49.06999969482422,10992.8212890625,1806.6612548828125,3926.860107421875,
